TRAP,Type,LU_Around,Height_Mx,Dist_BG,Dist_Town,Robbed,Dist_Town_KM,Dist_GB_KM,Condition
8316,Burial Mound,Agriculture,2.3,54944.82042268465,1965.2536177375366,Yes,1.9652536177375366,54.94482042268465,2
8115,Burial Mound,Scrub,2,59191.956183610106,1356.0902153500315,Yes,1.3560902153500314,59.1919561836101,2
8317,Burial Mound,Scrub,3,55388.634863577296,1569.6900835535184,Yes,1.5696900835535184,55.388634863577295,4
9524,Burial Mound,Scrub,1.8,59728.64432220471,644.8535832191885,Yes,0.6448535832191885,59.72864432220471,4
9525,Burial Mound,Pasture,2,59774.1194650952,599.211333925782,Yes,0.599211333925782,59.774119465095204,4
9526,Burial Mound,Pasture,2.3,59798.80126894312,573.9507776550096,No,0.5739507776550096,59.79880126894312,1
9527,Burial Mound,Pasture,1.2,59417.801178640686,1001.2872106265104,Yes,1.0012872106265105,59.41780117864069,4
8319,Burial Mound,Scrub,1.7,55949.59690023989,1493.294864006642,Yes,1.493294864006642,55.94959690023989,4
9528,Burial Mound,Pasture,1.9,59124.06457739146,1258.0662354138115,Yes,1.2580662354138115,59.12406457739146,2
9529,Burial Mound,Pasture,1.9,59065.18706503552,1207.7729218529007,Yes,1.2077729218529007,59.065187065035516,4
9530,Burial Mound,Agriculture,4,58834.40534559133,966.1803845432355,Yes,0.9661803845432355,58.83440534559133,4
8321,Burial Mound,Pasture,2.2,56340.49591315897,1210.982645131786,No,1.210982645131786,56.34049591315897,2
8117,Extinct Burial Mound,Agriculture,0,57112.41283514217,1285.0322434812865,No,1.2850322434812864,57.112412835142166,5
9531,Burial Mound,Pasture,0.8,58224.044363505476,437.76162689167927,Yes,0.43776162689167925,58.22404436350548,3
8323,Extinct Burial Mound,Agriculture,1.4,56088.966148254185,406.0855576685282,No,0.4060855576685282,56.08896614825419,5
8324,Burial Mound,Agriculture,0.8,56551.47795164316,244.08191150454218,No,0.24408191150454217,56.55147795164316,5
8325,Burial Mound,Agriculture,1.5,51667.395003136575,1007.512783463539,No,1.007512783463539,51.667395003136576,3
8327,Extinct Burial Mound,Agriculture,0.5,51835.144374176205,1080.6481535221094,No,1.0806481535221093,51.8351443741762,5
9532,Burial Mound,Agriculture,2.2,56963.55575055245,2062.2475793279855,Yes,2.0622475793279853,56.96355575055245,4
8328,Burial Mound,Agriculture,1,51885.61167306448,1120.3427929695285,No,1.1203427929695287,51.88561167306448,4
8329,Burial Mound,Agriculture,0.5,51915.5616876377,1177.7419308711658,No,1.1777419308711659,51.915561687637705,5
8330,Burial Mound,Agriculture,0.8,51815.67886855388,1074.9413081381147,No,1.0749413081381147,51.815678868553874,4
9533,Burial Mound,Agriculture,1.6,56032.50904410136,2234.1268159663155,No,2.2341268159663157,56.03250904410136,2
8118,Burial Mound,Agriculture,3.5,64720.23608171329,3645.6101959012476,No,3.6456101959012477,64.72023608171328,1
8331,Burial Mound,Agriculture,0.8,51762.79461036889,976.1266333267957,No,0.9761266333267957,51.762794610368886,4
9534,Burial Mound,Agriculture,1.5,56123.58406642023,3449.916515484871,No,3.449916515484871,56.123584066420236,3
8119,Burial Mound,Agriculture,3,64915.5546460416,3481.119264887318,Yes,3.481119264887318,64.9155546460416,2
8332,Burial Mound,Agriculture,0.6,51802.33076461641,1015.7049543244337,No,1.0157049543244336,51.80233076461641,5
9535,Burial Mound,Agriculture,1.8,56141.061503211284,3496.4038414093498,No,3.4964038414093497,56.14106150321128,3
8333,Extinct Burial Mound,Agriculture,0.1,51803.733978214565,1018.0142739852728,No,1.0180142739852729,51.80373397821457,5
8334,Extinct Burial Mound,Agriculture,0,51800.88664557303,1016.2078970110097,No,1.0162078970110096,51.80088664557303,5
8335,Burial Mound,Agriculture,2.4,51878.6726318268,1072.3916993838188,No,1.0723916993838187,51.878672631826795,3
8336,Burial Mound,Agriculture,0.8,51869.66816506123,1043.1733495486344,No,1.0431733495486344,51.86966816506123,4
9536,Burial Mound,Agriculture,0.6,57342.28474562278,2643.6158607608727,No,2.643615860760873,57.342284745622784,4
8120,Burial Mound,Agriculture,1.5,63833.34927030787,3320.283640954435,No,3.320283640954435,63.83334927030786,3
9537,Burial Mound,Agriculture,0.5,57819.31284309273,2377.180277392107,No,2.377180277392107,57.81931284309273,4
8121,Extinct Burial Mound,Agriculture,0.5,63952.3048768627,3597.6037867213836,No,3.5976037867213835,63.9523048768627,5
9538,Burial Mound,Agriculture,1.5,58697.138848602925,1493.2963674526493,No,1.4932963674526494,58.697138848602926,4
8339,Burial Mound,Pasture,1.5,52760.376868591055,1967.4008237598955,No,1.9674008237598954,52.76037686859105,1
8122,Extinct Burial Mound,Agriculture,0.5,62701.55704412471,1637.4518517476522,No,1.6374518517476522,62.70155704412471,5
8340,Burial Mound,Scrub,7,52912.18590584364,2039.3344197307963,No,2.039334419730796,52.912185905843636,2
9539,Burial Mound,Agriculture,1,58265.688905088675,1586.748333049411,No,1.586748333049411,58.26568890508867,4
8123,Extinct Burial Mound,Agriculture,0.4,60936.628458690575,573.165106745978,No,0.5731651067459781,60.93662845869058,5
9540,Burial Mound,Agriculture,1,58233.636334198585,1635.3004023499434,No,1.6353004023499433,58.233636334198586,5
8124,Extinct Burial Mound,Agriculture,0.5,60661.465103521616,221.20691399934134,No,0.22120691399934134,60.661465103521614,5
8125,Extinct Burial Mound,Agriculture,0,61788.46075344963,1401.1471855897487,No,1.4011471855897486,61.788460753449634,5
9541,Extinct Burial Mound,Agriculture,0.1,57734.87563171142,2090.087288968805,No,2.090087288968805,57.73487563171142,5
8341,Burial Mound,Scrub,1.75,53511.766999841886,2510.3329429603227,Yes,2.5103329429603227,53.51176699984189,2
8126,Extinct Burial Mound,Agriculture,0,61699.232490231974,1264.7063232869875,No,1.2647063232869875,61.69923249023197,5
8342,Burial Mound,Scrub,1.5,53500.44217472707,2490.0929589806005,No,2.4900929589806005,53.50044217472707,3
8127,Extinct Burial Mound,Agriculture,0,61890.48016098875,1487.415944082922,No,1.487415944082922,61.89048016098875,5
8128,Extinct Burial Mound,Pasture,0,63900.3348391283,2295.229532598366,No,2.295229532598366,63.9003348391283,"NA"
9542,Extinct Burial Mound,Agriculture,0,56299.54119293758,3502.534033595572,No,3.502534033595572,56.299541192937575,"NA"
9543,Extinct Burial Mound,Agriculture,0,57434.91149364355,2528.426056709085,No,2.528426056709085,57.434911493643554,"NA"
9544,Extinct Burial Mound,Agriculture,0,58624.67818744017,1509.6023852016342,No,1.5096023852016343,58.624678187440175,"NA"
9545,Extinct Burial Mound,Agriculture,0,58218.68491420523,1613.352534098498,Yes,1.613352534098498,58.218684914205234,"NA"
9546,Extinct Burial Mound,Agriculture,0,58311.245638460954,1470.9705526637572,No,1.470970552663757,58.31124563846095,"NA"
9547,Burial Mound,Pasture,3,64509.62418348402,0,Yes,0,64.50962418348402,3
9548,Burial Mound,Pasture,0,64506.857476777164,20.896303500860018,No,0.020896303500860018,64.50685747677717,"NA"
9549,Burial Mound,Pasture,1,64607.302231222326,36.04930448632299,No,0.036049304486322986,64.60730223122232,3
9550,Burial Mound,Pasture,2,65338.413643602435,142.9515740539415,Yes,0.1429515740539415,65.33841364360244,3
9551,Burial Mound,Pasture,2,65290.058630956024,111.31971608686108,Yes,0.11131971608686107,65.29005863095603,4
9552,Burial Mound,Pasture,2.2,64998.61536460147,95.60713271179829,Yes,0.09560713271179828,64.99861536460148,3
9553,Burial Mound,Pasture,1.6,64975.487793053166,71.56297764471428,Yes,0.07156297764471428,64.97548779305316,4
8345,Extinct Burial Mound,Other,0,59484.432123156585,1979.1790768443298,No,1.9791790768443298,59.48443212315659,5
8346,Burial Mound,Pasture,1,59506.54202149998,2230.7809399552284,No,2.2307809399552285,59.50654202149998,2
9554,Burial Mound,Agriculture,1.5,65492.684048036564,977.5396592641576,No,0.9775396592641576,65.49268404803657,4
8129,Burial Mound,Pasture,4,48814.267789148806,509.0424500243182,Yes,0.5090424500243182,48.81426778914881,3
8347,Burial Mound,Pasture,1.2,59526.38132851158,2213.119175081586,No,2.213119175081586,59.52638132851158,1
8348,Burial Mound,Pasture,1.5,59496.21355886155,2210.5264484822733,Yes,2.2105264484822733,59.49621355886155,2
8130,Burial Mound,Pasture,2.5,48780.892431467546,537.1045964584702,Yes,0.5371045964584702,48.78089243146755,3
8349,Burial Mound,Pasture,1.75,59474.92402681027,2233.5548786120203,Yes,2.2335548786120203,59.47492402681027,2
8350,Burial Mound,Pasture,1.2,59508.21517604206,2139.627496597722,No,2.139627496597722,59.50821517604206,2
9555,Burial Mound,Agriculture,0.9,64829.612069121344,1375.9038059141299,No,1.3759038059141298,64.82961206912134,3
8131,Burial Mound,Pasture,1.8,48808.033872569555,825.8608094032721,Yes,0.8258608094032721,48.80803387256955,4
8351,Burial Mound,Scrub,3,59414.56311055029,1888.8144593923728,No,1.8888144593923728,59.41456311055029,2
9557,Burial Mound,Agriculture,1.6,64955.31514230205,443.3978810537812,No,0.4433978810537812,64.95531514230206,2
8132,Burial Mound,Pasture,4.5,48976.470225273,844.4196923206802,No,0.8444196923206801,48.976470225273,2
9558,Burial Mound,Agriculture,1.5,64406.053073576964,122.23314516329594,No,0.12223314516329595,64.40605307357697,3
8133,Burial Mound,Other,1,48639.23192281568,391.62574528562055,No,0.39162574528562055,48.639231922815675,2
8352,Burial Mound,Agriculture,1.3,58666.904851575564,1264.6209072827803,No,1.2646209072827803,58.666904851575566,2
8134,Burial Mound,Pasture,1.8,49882.98714149262,0,Yes,0,49.88298714149261,3
8353,Burial Mound,Agriculture,3.2,58604.309620253785,1213.903650886246,Yes,1.213903650886246,58.60430962025379,2
9559,Burial Mound,Agriculture,0.8,63481.91799749881,441.79836283762285,No,0.44179836283762286,63.481917997498805,3
8135,Burial Mound,Pasture,1,49810.03684763582,93.707767164171,Yes,0.09370776716417101,49.81003684763582,4
8136,Burial Mound,Pasture,1.8,49962.49485590389,4.593920622200765,No,0.004593920622200765,49.96249485590389,2
9560,Burial Mound,Agriculture,1.3,62669.93998503342,1341.239522526428,No,1.341239522526428,62.66993998503342,3
8354,Burial Mound,Agriculture,1,58809.092922114505,2440.180815840057,No,2.440180815840057,58.8090929221145,2
8355,Burial Mound,Agriculture,2,58843.15404654599,2448.5917787477474,No,2.4485917787477476,58.84315404654599,2
8137,Burial Mound,Scrub,0.3,48100.651537282865,664.0189773099864,No,0.6640189773099865,48.100651537282864,5
9561,Burial Mound,Agriculture,5,62759.69803595525,1036.8030210019558,Yes,1.0368030210019559,62.759698035955246,3
8356,Burial Mound,Agriculture,2,58820.381735393414,2484.783823048908,Yes,2.484783823048908,58.82038173539341,1
9562,Burial Mound,Agriculture,2,62599.3465018956,1197.2034199554976,Yes,1.1972034199554975,62.599346501895596,3
8138,Extinct Burial Mound,Agriculture,0.3,49252.753187569724,186.12243855906672,No,0.1861224385590667,49.252753187569724,5
8357,Burial Mound,Pasture,3,58890.05587098417,1301.2292442308797,No,1.3012292442308797,58.89005587098417,1
9564,Burial Mound,Agriculture,1.4,61452.30085330107,1775.9217954947962,No,1.7759217954947963,61.452300853301075,3
9565,Burial Mound,Agriculture,0.5,61423.522756812104,1768.8735306059991,No,1.768873530605999,61.423522756812105,3
9566,Burial Mound,Agriculture,6,61398.443008113725,1768.209559788002,Yes,1.768209559788002,61.39844300811372,4
8139,Extinct Burial Mound,Agriculture,0,49322.52393292044,0,No,0,49.32252393292044,5
8140,Extinct Burial Mound,Pasture,0,50897.00312515502,500.424785412036,No,0.5004247854120359,50.89700312515502,5
8358,Extinct Burial Mound,Agriculture,0,58952.45748829206,2347.196669648644,No,2.347196669648644,58.952457488292055,5
9567,Burial Mound,Agriculture,0.8,60542.633433221185,474.74266042587936,No,0.47474266042587937,60.542633433221184,2
8142,Burial Mound,Pasture,4,51459.91358168568,832.0377152671983,Yes,0.8320377152671984,51.45991358168568,2
8143,Burial Mound,Agriculture,0.8,51951.466966150576,647.8914764035052,No,0.6478914764035052,51.951466966150576,4
9569,Burial Mound,Agriculture,1,67331.47895737275,1202.9149522370062,No,1.2029149522370062,67.33147895737275,3
9570,Burial Mound,Agriculture,2.4,67376.39878301663,1527.75128570193,No,1.5277512857019302,67.37639878301663,2
9571,Burial Mound,Agriculture,1.5,67019.89945778594,1924.9772890019683,No,1.9249772890019683,67.01989945778594,3
9572,Burial Mound,Agriculture,0.8,66713.3332584361,2354.4406425540806,No,2.3544406425540805,66.71333325843611,2
8360,Burial Mound,Agriculture,1.4,60669.288944828026,1796.716906899862,No,1.7967169068998619,60.669288944828025,3
9573,Burial Mound,Agriculture,0.9,65750.7517286142,2861.9144917383724,No,2.8619144917383723,65.75075172861419,2
8361,Burial Mound,Agriculture,1.2,60844.48217398333,1581.7491551530593,No,1.5817491551530594,60.84448217398333,4
9574,Burial Mound,Agriculture,2.4,65677.56811851828,2862.692249736534,No,2.862692249736534,65.67756811851828,2
8145,Burial Mound,Agriculture,3.5,60999.52865006793,359.94014653956896,No,0.35994014653956896,60.99952865006793,3
9575,Burial Mound,Agriculture,2.6,65719.2556139534,2805.2175322375333,No,2.8052175322375335,65.7192556139534,2
9576,Burial Mound,Agriculture,0.5,65743.65286908887,2750.142944957847,No,2.750142944957847,65.74365286908886,3
9577,Burial Mound,Agriculture,0.5,65777.68253130403,2694.775864867425,No,2.6947758648674247,65.77768253130404,2
8146,Extinct Burial Mound,Agriculture,0,61209.220308485776,457.19105556186645,No,0.45719105556186646,61.209220308485776,5
8362,Burial Mound,Agriculture,3.5,61642.52090904183,797.7329634605802,No,0.7977329634605802,61.64252090904183,3
8363,Burial Mound,Agriculture,4,61748.839115110655,747.2002753032763,No,0.7472002753032763,61.748839115110655,1
9578,Extinct Burial Mound,Agriculture,0.2,65743.78595999192,2388.8207900023476,No,2.3888207900023475,65.74378595999191,4
9579,Burial Mound,Agriculture,0.4,65684.2038644447,2335.132843783835,No,2.335132843783835,65.6842038644447,3
8147,Burial Mound,Pasture,3.5,59653.945294093406,211.83575780011273,No,0.21183575780011274,59.653945294093404,3
8364,Burial Mound,Agriculture,1.4,61092.4232540906,1444.496997719819,No,1.444496997719819,61.092423254090605,3
8365,Burial Mound,Agriculture,1.1,61043.29181482258,1501.7213350093566,No,1.5017213350093566,61.04329181482258,3
9580,Burial Mound,Agriculture,0.8,66233.29373969861,2392.7071035448803,No,2.3927071035448804,66.23329373969861,2
8366,Burial Mound,Scrub,6,60997.040059131294,1568.4247421674977,No,1.5684247421674977,60.997040059131294,2
8148,Extinct Burial Mound,Agriculture,0,60166.0723869632,178.8277204684605,No,0.17882772046846052,60.1660723869632,5
8367,Burial Mound,Scrub,2.7,61001.670659516036,1607.7939321135889,No,1.6077939321135888,61.00167065951604,2
9581,Burial Mound,Agriculture,0.4,66535.53055990246,1361.5257509805908,No,1.361525750980591,66.53553055990245,3
8368,Burial Mound,Agriculture,0.5,60957.35306221818,1585.7719899359472,No,1.5857719899359473,60.95735306221818,4
8369,Burial Mound,Agriculture,1.65,60863.25460051111,1693.9564208421293,No,1.6939564208421294,60.863254600511105,3
8370,Burial Mound,Agriculture,1.8,60878.0245794267,1679.3615311036533,No,1.6793615311036534,60.8780245794267,2
8371,Burial Mound,Agriculture,1.6,60858.28914813041,1735.316146821548,No,1.7353161468215481,60.85828914813041,3
8372,Burial Mound,Agriculture,6.5,60822.62300523046,1744.3084848120272,No,1.7443084848120272,60.82262300523046,1
8373,Burial Mound,Agriculture,1,60788.895279310105,1792.5198752964627,No,1.7925198752964626,60.788895279310104,3
8149,Burial Mound,Agriculture,3,59747.76261735386,1587.2505198784877,Yes,1.5872505198784876,59.74776261735386,4
8374,Burial Mound,Agriculture,1.5,60734.135698013866,1849.7374058478904,No,1.8497374058478904,60.734135698013866,3
8375,Burial Mound,Agriculture,1.3,60686.335439872884,1904.4390675280395,No,1.9044390675280394,60.686335439872884,3
9582,Burial Mound,Agriculture,0.4,67047.9237404804,220.73070914983992,No,0.22073070914983992,67.0479237404804,3
8376,Burial Mound,Agriculture,1.45,60618.96149392232,1963.7661325548638,No,1.9637661325548639,60.61896149392232,2
8377,Burial Mound,Agriculture,3.5,60577.08531451161,2041.6097561435608,Yes,2.041609756143561,60.57708531451161,2
9583,Burial Mound,Other,0.6,67022.7601690308,0,No,0,67.02276016903079,3
8150,Burial Mound,Agriculture,1.5,59036.36293026998,748.4931394098713,No,0.7484931394098713,59.03636293026998,3
8378,Burial Mound,Agriculture,1.3,60682.40056726146,1938.1307203467818,No,1.938130720346782,60.68240056726146,3
8379,Burial Mound,Agriculture,1.3,60784.732585658145,1856.5476218087967,No,1.8565476218087968,60.78473258565815,3
8380,Burial Mound,Agriculture,0.8,60808.52664524156,1856.2302045346785,No,1.8562302045346786,60.80852664524156,4
9584,Burial Mound,Other,2,66918.73551698928,41.54393881647046,Yes,0.041543938816470456,66.91873551698929,4
8381,Extinct Burial Mound,Agriculture,0,60538.72271823123,2123.6107143494755,No,2.1236107143494753,60.53872271823123,5
8151,Burial Mound,Agriculture,0.8,59739.54158242194,2137.8636615246514,No,2.1378636615246513,59.739541582421936,3
9585,Burial Mound,Scrub,2.6,66961.13898639948,54.049504711666685,Yes,0.05404950471166668,66.96113898639949,4
8152,Burial Mound,Agriculture,1,59469.46347152233,2854.0209755015003,No,2.8540209755015002,59.46946347152233,4
8153,Burial Mound,Agriculture,0.8,61253.7170182229,1585.4579189497965,No,1.5854579189497966,61.2537170182229,4
8154,Burial Mound,Agriculture,1,64188.329237987695,938.2911423717118,No,0.9382911423717117,64.18832923798769,4
8384,Burial Mound,Scrub,2.5,62035.60057689321,1319.634489265816,No,1.319634489265816,62.03560057689321,2
8385,Burial Mound,Scrub,3,61994.6245155407,1247.6588477672412,Yes,1.2476588477672412,61.9946245155407,2
8155,Extinct Burial Mound,Agriculture,0,63914.416186451956,360.66183097796846,No,0.36066183097796845,63.91441618645196,5
8386,Extinct Burial Mound,Scrub,3,61970.60012858901,1212.3087710424863,No,1.2123087710424862,61.970600128589005,5
8156,Burial Mound,Agriculture,0.8,63246.575434731625,323.8900246689107,No,0.3238900246689107,63.246575434731625,4
9586,Burial Mound,Agriculture,7,37562.005669719816,836.4315729551971,Yes,0.8364315729551971,37.56200566971982,2
9587,Burial Mound,Agriculture,2,37637.80122838121,873.2069396884373,No,0.8732069396884373,37.637801228381214,4
9588,Burial Mound,Pasture,7,37360.578654778656,787.1060309103233,Yes,0.7871060309103233,37.36057865477866,2
8387,Burial Mound,Agriculture,2.8,42438.10954081971,1367.2759257715911,Yes,1.3672759257715912,42.43810954081971,2
8157,Burial Mound,Agriculture,0.8,42254.21288379961,1039.3462075291238,No,1.0393462075291238,42.25421288379961,4
9589,Burial Mound,Pasture,1,37242.33397000946,783.3960530828242,No,0.7833960530828242,37.24233397000946,2
8389,Burial Mound,Agriculture,1,42456.74784010437,1430.7049060281818,No,1.4307049060281818,42.45674784010437,3
9590,Burial Mound,Pasture,1.5,37176.17001359661,775.2241621974865,No,0.7752241621974865,37.17617001359661,2
8390,Burial Mound,Agriculture,0.8,42574.22236320164,1566.9793935653424,No,1.5669793935653424,42.57422236320164,4
8391,Burial Mound,Agriculture,1.5,42595.7332726293,1624.1419549346112,No,1.6241419549346112,42.5957332726293,3
9591,Burial Mound,Agriculture,1.5,36539.35415154288,907.0380786030179,No,0.9070380786030179,36.53935415154288,2
8158,Burial Mound,Pasture,1,42186.63961006093,2829.851774516129,No,2.8298517745161287,42.18663961006093,1
9592,Burial Mound,Agriculture,1.1,36262.249410211945,959.8538698076785,No,0.9598538698076785,36.26224941021194,2
9593,Burial Mound,Agriculture,0.9,36167.263213896214,963.3133126070676,No,0.9633133126070675,36.16726321389621,3
8392,Burial Mound,Agriculture,1.2,43130.730318505484,811.2069837241714,No,0.8112069837241714,43.130730318505485,4
9594,Burial Mound,Agriculture,0.9,36133.576640695894,958.281440046692,No,0.9582814400466919,36.13357664069589,2
9595,Burial Mound,Agriculture,0.8,36132.696969674944,994.3496482938816,No,0.9943496482938816,36.132696969674946,2
9596,Burial Mound,Agriculture,0.9,36068.7070114741,1030.1990078290094,No,1.0301990078290093,36.0687070114741,2
8393,Burial Mound,Agriculture,1.2,42628.85418565883,486.0224863287527,No,0.48602248632875267,42.628854185658824,4
8159,Burial Mound,Agriculture,2.5,39979.143609289036,758.199125242393,Yes,0.7581991252423931,39.97914360928904,3
9597,Burial Mound,Agriculture,3.5,36954.155966506536,783.5891206934003,No,0.7835891206934004,36.954155966506534,2
8394,Extinct Burial Mound,Agriculture,0.3,42553.117912698035,458.9648469760896,No,0.4589648469760896,42.553117912698035,5
9598,Burial Mound,Agriculture,1.6,37055.364004201496,1121.7051929277045,No,1.1217051929277044,37.05536400420149,2
8395,Burial Mound,Agriculture,2.5,42014.34354803776,623.1505411192097,No,0.6231505411192098,42.01434354803776,3
9599,Burial Mound,Agriculture,5,37089.64928440328,1195.316284099045,Yes,1.195316284099045,37.08964928440328,3
8396,Extinct Burial Mound,Agriculture,0,41374.01495294346,1264.6231361745781,No,1.2646231361745781,41.374014952943455,5
8160,Burial Mound,Agriculture,3.5,41374.327975845255,1370.9737775527485,No,1.3709737775527484,41.374327975845254,2
9600,Burial Mound,Pasture,1.6,37559.20070666019,1647.950361364702,No,1.647950361364702,37.559200706660185,3
8397,Burial Mound,Agriculture,2.3,40730.07079922799,1575.1839994492914,No,1.5751839994492913,40.730070799227995,3
9601,Burial Mound,Agriculture,3.5,37794.1157588095,2041.964283400946,Yes,2.041964283400946,37.794115758809504,3
8161,Burial Mound,Agriculture,2,41073.91752232171,1360.698585623863,No,1.360698585623863,41.07391752232171,"NA"
9602,Burial Mound,Agriculture,0.4,37797.315392387805,2005.9620232686718,No,2.0059620232686717,37.79731539238781,3
9603,Burial Mound,Agriculture,0.4,37760.07937421314,1914.1559509858664,No,1.9141559509858663,37.76007937421314,3
8398,Burial Mound,Agriculture,1.7,40974.575104524716,1740.2130589070307,No,1.7402130589070306,40.97457510452472,4
8399,Burial Mound,Agriculture,1.4,40943.357331269166,1787.446775769821,No,1.787446775769821,40.94335733126917,4
8162,Burial Mound,Agriculture,0.8,41020.30348760506,543.1230820920946,Yes,0.5431230820920946,41.02030348760506,4
8400,Burial Mound,Agriculture,2,40829.46450436714,1978.6457021794738,No,1.9786457021794739,40.82946450436714,3
9604,Burial Mound,Agriculture,1.6,37884.07094537324,1270.3124148791103,No,1.2703124148791103,37.88407094537324,3
9605,Burial Mound,Agriculture,1.5,38998.51420381086,2094.0115016428913,No,2.0940115016428913,38.99851420381086,3
9606,Burial Mound,Agriculture,1.9,39294.38156259365,2429.8109611454192,No,2.429810961145419,39.29438156259365,2
9607,Burial Mound,Agriculture,0.8,39548.518234417075,2734.9544843877507,No,2.7349544843877505,39.548518234417074,2
9608,Burial Mound,Agriculture,2,39611.95331922054,2808.194749888598,Yes,2.8081947498885977,39.61195331922054,4
8401,Burial Mound,Agriculture,0.8,39569.989760439574,1540.914441176598,No,1.540914441176598,39.569989760439576,4
9609,Burial Mound,Agriculture,2,39580.86744817257,2757.9840238432116,Yes,2.7579840238432114,39.58086744817257,3
8163,Burial Mound,Agriculture,0.5,40772.734667208686,163.32974459070275,No,0.16332974459070274,40.77273466720869,4
9610,Burial Mound,Agriculture,1.4,39571.170874091506,2736.9965810930275,No,2.7369965810930275,39.57117087409151,3
9611,Burial Mound,Agriculture,2.8,39648.1203308257,2821.2353144718813,Yes,2.821235314471881,39.648120330825705,3
9612,Burial Mound,Agriculture,2,39689.39298161793,2858.5860488023854,Yes,2.8585860488023855,39.68939298161793,4
9613,Burial Mound,Agriculture,2.1,39715.14010537775,2877.4103657717123,No,2.8774103657717123,39.71514010537775,2
8165,Burial Mound,Agriculture,4.5,39870.83681118646,672.2407741610255,No,0.6722407741610255,39.870836811186464,2
8167,Burial Mound,Pasture,2,40635.9390798584,1161.7240828380513,No,1.1617240828380513,40.635939079858396,3
8168,Burial Mound,Agriculture,5,40643.98847180218,1083.184590542867,No,1.083184590542867,40.64398847180218,2
8169,Burial Mound,Agriculture,2.5,40627.262028985824,1003.0471483231951,No,1.003047148323195,40.627262028985825,2
8170,Burial Mound,Agriculture,0.4,39991.5299091201,1530.8574618069226,No,1.5308574618069226,39.9915299091201,5
9614,Burial Mound,Pasture,1.7,52750.47265314689,2030.5155483151882,Yes,2.030515548315188,52.75047265314689,3
8171,Extinct Burial Mound,Agriculture,0,52876.67436877734,2048.035093370546,No,2.048035093370546,52.876674368777344,5
9615,Burial Mound,Pasture,3.5,52669.94389239671,2096.8128928240135,Yes,2.0968128928240133,52.66994389239671,4
8172,Extinct Burial Mound,Agriculture,0,49134.9532671273,819.8551592399925,No,0.8198551592399925,49.134953267127294,5
9616,Extinct Burial Mound,Pasture,0,53309.86569276968,2662.3686115459423,No,2.662368611545942,53.30986569276968,5
8173,Burial Mound,Agriculture,1,45547.149783522786,3078.896844904517,No,3.078896844904517,45.547149783522784,1
9617,Burial Mound,Pasture,3.1,53480.837546928284,2821.2673022272925,Yes,2.8212673022272923,53.480837546928285,4
9619,Burial Mound,Scrub,3.5,54026.18453419784,2091.016326415423,Yes,2.091016326415423,54.02618453419784,4
9620,Burial Mound,Scrub,1.1,54094.27115713597,2092.921497105622,Yes,2.092921497105622,54.09427115713597,3
9621,Extinct Burial Mound,Scrub,0,54462.59549817636,2008.9114126535405,No,2.0089114126535406,54.462595498176356,"NA"
8174,Burial Mound,Agriculture,1.5,49307.02230217222,498.8442450303255,No,0.4988442450303255,49.30702230217222,3
8175,Burial Mound,Agriculture,2,49299.90456791467,497.8784286185723,No,0.4978784286185723,49.29990456791467,3
9622,Burial Mound,Agriculture,1.4,53785.45556476334,1294.6860172932484,No,1.2946860172932484,53.78545556476334,3
8176,Burial Mound,Agriculture,4.5,49350.8517339452,550.6639975414372,Yes,0.5506639975414372,49.3508517339452,3
8177,Burial Mound,Agriculture,1.8,49387.87655257076,594.1708287323322,No,0.5941708287323322,49.38787655257076,3
8178,Burial Mound,Agriculture,1.5,49442.85145620903,648.6843266030817,No,0.6486843266030816,49.44285145620903,3
8179,Burial Mound,Agriculture,2.5,50983.10059784775,2642.651578623753,No,2.6426515786237528,50.983100597847745,4
8180,Extinct Burial Mound,Agriculture,0,54406.304270574394,627.4054157093377,No,0.6274054157093377,54.406304270574395,5
8181,Burial Mound,Agriculture,1.1,53757.48222675774,2681.602562513663,No,2.681602562513663,53.75748222675774,4
8182,Extinct Burial Mound,Agriculture,0,54487.11162955176,3078.6054303864707,No,3.078605430386471,54.487111629551755,5
8184,Burial Mound,Agriculture,0.9,54778.02099237388,3165.0796670099267,No,3.165079667009927,54.77802099237388,4
8185,Burial Mound,Agriculture,2.3,52892.45287476315,968.1728441472916,No,0.9681728441472915,52.89245287476315,3
8186,Burial Mound,Agriculture,1.2,53282.498377100645,1199.9246710681077,No,1.1999246710681077,53.282498377100644,4
8187,Burial Mound,Agriculture,1.1,53287.26011429901,1172.7064021379056,No,1.1727064021379057,53.28726011429901,4
9624,Burial Mound,Pasture,1.6,68798.18737819571,895.4165450051477,Yes,0.8954165450051477,68.7981873781957,3
9625,Burial Mound,Pasture,1.5,68528.4730914638,715.240495387592,Yes,0.7152404953875919,68.52847309146381,3
8402,Burial Mound,Scrub,1.9,47429.32315310765,821.4207021617046,No,0.8214207021617046,47.42932315310765,3
9626,Extinct Burial Mound,Pasture,3,68439.4181009615,720.6774269544372,No,0.7206774269544373,68.4394181009615,"NA"
9627,Burial Mound,Pasture,1.2,67412.309168468,500.30953785128804,Yes,0.5003095378512881,67.412309168468,4
8403,Burial Mound,Agriculture,2.5,46378.33339076324,1644.334622497302,Yes,1.6443346224973021,46.37833339076324,2
9628,Burial Mound,Pasture,1.2,67393.63162436926,501.6102127553599,Yes,0.5016102127553599,67.39363162436926,2
